2018-03-24 02:38:59,"RT @HansWobbe: #UnitedAirlines gives $10,000 #voucher to traveller on overbooked flight | CBC News https://t.co/XbKdfimzek?"
2018-03-24 02:29:08,"RT @TRPlanespotter: United Airlines Boeing 787-9 Dreamliner is being pushed back at Paris Charles de Gaulle Airport ✈️
#UnitedAirlines #Boe…"
2018-03-24 02:01:54,"RT @askboomer1949: United Airlines died as a customer service giant sometime in the late 1990s.
Continental was a fine airline and United m…"
2018-03-24 02:01:17,"United Airlines died as a customer service giant sometime in the late 1990s.
Continental was a fine airline and Uni… https://t.co/POePuEtxkR"
2018-03-24 01:58:02,"@allisonmpreiss for the win: all 3 @united #CustomerExperience strategies failed. 

#airtravel #UnitedAirlines https://t.co/SrcUcBLgzu"
2018-03-24 01:56:25,#unitedairlines multiple flights a day come from houston to little rock so seems putting my mothers suitcase on one… https://t.co/18Ep2CWxBe
2018-03-24 01:49:06,"RT @HansWobbe: #UnitedAirlines gives $10,000 #voucher to traveller on overbooked flight | CBC News https://t.co/XbKdfimzek?"
2018-03-24 01:47:11,"RT @HansWobbe: #UnitedAirlines gives $10,000 #voucher to traveller on overbooked flight | CBC News https://t.co/XbKdfimzek?"
2018-03-24 01:45:56,RT @Profit_JOE: How ima be sneakin my dog on planes so #UnitedAirlines don't kill him https://t.co/9jCKxN4olC
2018-03-24 01:38:16,"#UnitedAirlines gives $10,000 #voucher to traveller on overbooked flight | CBC News https://t.co/XbKdfimzek?"
2018-03-24 01:20:25,@united JV in customer service saved my butt after @AlaskaAir cancelled my flight. @AlaskaAir rescheduled flight wi… https://t.co/T1hPeVknQl
2018-03-24 01:08:37,Just flew on #UnitedAirlines and no animals or humans were hurt/killed. #winning #loweredexpectations #whew
2018-03-24 01:00:01,'They offered me TEN THOUSAND': United Airlines gives bumped passenger a whopping travel voucher #avigeek #aviation… https://t.co/Rn2E2EFcMb
2018-03-24 00:59:25,"@BekahTheBold @Changinglenses @cheeriogrrrl @allisonmpreiss @united "" SUCK IT UP IF YOU WANT TO FLY. ""  Great new a… https://t.co/lxzOBYY9Vi"
2018-03-24 00:49:51,Bumped passenger getting 10k voucher is Allison Preiss who worked 6 years in the U.S. Senate. Everything in America… https://t.co/eSGoogOtyt
2018-03-24 00:49:15,RT @bookoojohn: Everyone needs to know how little #UNITEDAIRLINES cares about our best little friends...our dogs...our puppies. Let this ai…
2018-03-24 00:42:50,Flying #UnitedAirlines in 2 weeks. #sayyourprayers 🙏🙏
2018-03-24 00:31:54,Airlines Are Asking the Trump Administration to Bring Back Hidden Fees https://t.co/HQWOraNpHy  #NoMoreHiding… https://t.co/kl1CDuFBhq
2018-03-24 00:27:24,@JacksonLeeTX18 Watch your 1st Class seats folks. The career politician that calls herself a queen is on the move.… https://t.co/eHIda8SqCz
2018-03-24 00:00:53,Just to clarify. 😂 #UnitedAirlines #hero https://t.co/bkh46hc6s8
2018-03-23 23:51:16,Miss Nina on flight UA5261 brought such an elevated level of good old fashioned kindness to our zippy flight! #dang… https://t.co/F5TfHgfR0Z
2018-03-23 23:48:41,RT @FakeBoeingCeo: #UnitedAirlines &amp; #AirIndia have pioneered a cabin crew exchange program which promotes this type of intolerance as well…
2018-03-23 23:46:59,RT @FakeBoeingCeo: #UnitedAirlines &amp; #AirIndia have pioneered a cabin crew exchange program which promotes this type of intolerance as well…
2018-03-23 23:45:33,#UnitedAirlines &amp; #AirIndia have pioneered a cabin crew exchange program which promotes this type of intolerance as… https://t.co/v4LEdYFCS4
2018-03-23 23:42:29,The worst experience flying thru united #unitedairlines
2018-03-23 23:33:18,"RT @female_abroad: #UnitedAirlines pays passenger $10,000 to get off plane #flight #flying #airline #makeBank #Dollar https://t.co/KkwE0eg1…"
2018-03-23 23:32:52,"RT @Freyja37: Come on Twitter don't let me down, name the Flight Attendant who forced a dog owner to put her pup in the overhead compartmen…"
2018-03-23 23:32:47,RT @ed_hooley: UNITED AIRLINES WHY DID YOU KILL ME? #United #UnitedAirlines #puppydog #united dog #unitedban https://t.co/jIIyLF3QyW
2018-03-23 23:27:31,#UnitedAirlines: Stop #Killing Your Customers' #Animal #Companions https://t.co/Zn8vqaNU3W
2018-03-23 23:14:56,RT @iamsokendall: UNBELIEVEABLE! Dog bound for Kansas mistakenly shipped to Japan via #UnitedAirlines @CNN https://t.co/ur29WdiSEo #dogsfly…
2018-03-23 23:14:50,"RT @iamsokendall: In 2017, 24 animals died in the care of US carriers. 18 of the deaths occurred while being handled by #UnitedAirlines. Of…"
2018-03-23 23:08:44,#UnitedAirlines thanks for the courtesy curbside carseat checks. If only you could have gotten them on the correct plane. 🤬
2018-03-23 23:03:11,@united Hey Bighead! 👋#10000points #UnitedAirlines
2018-03-23 22:43:01,"#UnitedAirlines pays passenger $10,000 to get off plane #flight #flying #airline #makeBank #Dollar https://t.co/KkwE0eg19u"
2018-03-23 22:38:53,RT @realchadtepper: Worst airline I’ve ever been on in my entire life  Seat was broken no Wi-Fi no entertainment system at all 5 1/2 hours…
2018-03-23 22:20:55,RT @skygoflycom: United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo https://t.co/2THoOMtay3…
2018-03-23 22:18:40,@allisonmpreiss I will take that in cash for 10k Alex #UnitedAirlines https://t.co/fdlf0JS7Eg
2018-03-23 22:09:17,When passenger Allison Preiss got taken off her #UnitedAirlines she tweeted about it!! ❗️ The… https://t.co/FhfJ8mwfhk
2018-03-23 22:03:12,RT @pawtitions: We're pleased to see that #UnitedAirlines is taking steps to make sure that no more beloved pets will die on their flights.…
2018-03-23 21:49:36,Preparing to tee off today @Rapiscansystemsclassic @PGATourChampions  as the newest member of the @shortpar4 team.… https://t.co/Mf1C5iXBka
2018-03-23 21:46:06,@united Is this truly how you treat the #military? #Unitedclub access if you can provide documents we don’t even ge… https://t.co/xpSoe4iqMp
2018-03-23 21:33:01,"United Airlines Boeing 787-9 Dreamliner is being pushed back at Paris Charles de Gaulle Airport ✈️
#UnitedAirlines… https://t.co/KWK4uReGrp"
2018-03-23 21:29:51,"@united - Oh, btw, thanks for cancelling the flight after we all waited here for 5 hours! @bbb_us 5 hours we will n… https://t.co/w74K9JFtFH"
2018-03-23 21:28:19,@BekahTheBold @Changinglenses @cheeriogrrrl @allisonmpreiss @united Nooooooo . . . this is how #VultureCapitalism w… https://t.co/qYJel7lsmR
2018-03-23 21:26:56,#unitedairlines seriously you have to pay for a seat in comfort class $100 but you still charge for inflight entert… https://t.co/B5RKFm8660
2018-03-23 21:25:58,Finally! After 5 hours UA cancels looking forward to a crappy hotel and a trip through security and customs again t… https://t.co/wWxu2tNIu1
2018-03-23 21:25:19,#UnitedAirlines Hey United. Here's a crazy idea for you. Stop overbooking your flights so heavily and you won't hav… https://t.co/6YWgy1mEvB
2018-03-23 21:23:15,It seems only United Airlines can turn a vacation in paradise into a trip from hell. #flyjetblue #UnitedAirlines #UnitedAirlinesKillsDogs
2018-03-23 21:17:53,RT @Beckstle: It's #NationalPuppyDay - don't let @united forget that because of their lying stewardess - whom they are protecting &amp; haven't…
2018-03-23 20:56:59,@united - Have you forgotten that you have passengers for flight UA 1043 waiting for you here in Aruba? A 5 hour de… https://t.co/kEnyokCGcs
2018-03-23 20:54:40,"OMG! Why aren't businesses being more transparent?!?!?!?! https://t.co/Nx1tjKTi16 

#MarkZuckerberg #UnitedAirlines… https://t.co/k7splt5Nkr"
2018-03-23 20:51:19,RT @skygoflycom: United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo https://t.co/2THoOMtay3…
2018-03-23 20:49:04,@allisonmpreiss #UnitedAirlines consistently has the worst customer service. The snooty attitude contributes to the… https://t.co/pqsLREV5dY
2018-03-23 20:46:30,RT @skygoflycom: United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo https://t.co/2THoOMtay3…
2018-03-23 20:45:23,United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo… https://t.co/vr9jrq0ohI
2018-03-23 20:44:34,Insult to injury lol thanks for the 10 USD voucher in a place where bottle of water is 4.00. Thanks again United!… https://t.co/XJPzUrBUjv
2018-03-23 20:42:39,"Book your cheap flight ticket with 30% discount and many more. Call Now!!-1-844-660-0156 (toll free)
Visit:-… https://t.co/HDgPsViqPA"
2018-03-23 20:41:11,RT @pawtitions: We're pleased to see that #UnitedAirlines is taking steps to make sure that no more beloved pets will die on their flights.…
2018-03-23 20:40:04,RT @realchadtepper: Worst airline I’ve ever been on in my entire life  Seat was broken no Wi-Fi no entertainment system at all 5 1/2 hours…
2018-03-23 20:26:53,RT @SusanChanaLask: EVERYONE ON THE #UnitedAirlines FLIGHT TO HELL SHOULD BE CRIMINALLY CHARGED FOR PUTTING this #PUPPY IN THE OVERHEAD BIN…
2018-03-23 20:18:40,Flight delayed idk about 7 times stuck at the airport 6 hours and counting thanks for sucking UA #UnitedAirlines
2018-03-23 20:17:52,"Get it for the ride home. The new ‘Bonus Time’ production is, as they say, 🔥

IHeartRadio App|Spotify|iTunes|Google… https://t.co/ttF93dDhrl"
2018-03-23 20:16:39,"Get it for the ride home. The new ‘Bonus Time’ production is, as they say, 🔥

IHeartRadio App|Spotify|iTunes|Google… https://t.co/LIQFF2qnNG"
2018-03-23 20:04:52,@united just told a woman to put a skirt over her #lululemon leggings to be allowed to board #WTF #unitedairlines #Why
2018-03-23 19:57:31,IT PAYS TO FLY: 'Bumped' passenger scores $10K #Travel voucher from #UnitedAirlines https://t.co/dxjQELFLxZ https://t.co/P3aarUz20a
2018-03-23 19:52:39,RT @Beckstle: It's #NationalPuppyDay - don't let @united forget that because of their lying stewardess - whom they are protecting &amp; haven't…
2018-03-23 19:50:00,"A Washington, D.C. woman says she received a $10,000 travel voucher from #UnitedAirlines after she was urged to giv… https://t.co/eREKpIP2f7"
2018-03-23 19:49:54,"'Best flight delay ever': 
Woman who was bumped from overbooked #UnitedAirlines flight because she had the lowest-f… https://t.co/gxEkSEaHLB"
2018-03-23 19:45:12,"Retro Ad of the Week: United Airlines, 1967 #unitedairlines #advertising https://t.co/VDYhms4urS https://t.co/F9cVA2Rs0I"
2018-03-23 19:43:17,EVERYONE ON THE #UnitedAirlines FLIGHT TO HELL SHOULD BE CRIMINALLY CHARGED FOR PUTTING this #PUPPY IN THE OVERHEAD… https://t.co/aU145O4fPX
2018-03-23 19:43:10,"RT @StimsonSnead: Small miracles in life- a childs luagh, the scent or a rose, alchohol in an airport that doesnt cost your life savings an…"
2018-03-23 19:41:07,"RT @StimsonSnead: Small miracles in life- a childs luagh, the scent or a rose, alchohol in an airport that doesnt cost your life savings an…"
2018-03-23 19:34:35,I think we went 24 hrs without a #UnitedAirlines story... https://t.co/hJZGn2IJYa
2018-03-23 19:30:31,"Good question, anyone know the answer? #Delta #SouthwestAirlines #JetBlue, #VirginAirlines, even #UnitedAirlines ? https://t.co/6PKuLu7VnU"
2018-03-23 19:20:11,"Small miracles in life- a childs luagh, the scent or a rose, alchohol in an airport that doesnt cost your life savi… https://t.co/HoPQ1ZLvgo"
2018-03-23 19:16:31,@allisonmpreiss @united That’s bull 💩 all because OF A MISTAKE THEY ( #UnitedAirlines ) made a “mistake”… https://t.co/kTRqU7Q4RL
2018-03-23 19:14:03,#unitedairlines. You really need to train your personnel better on how many “carry-on bags” and the “size” you allo… https://t.co/kr1ZOxWPtE
2018-03-23 19:08:47,"#unitedairlines : Stop Killing Your Customers' Animal Companions!
United Airlines NYC Half https://t.co/bbaCiIYjWD"
2018-03-23 19:06:21,#unitedairlines: Stop Killing Your Customers' Animal Companions https://t.co/Z791zBCyI0
2018-03-23 19:00:02,The latest Business of Architecture! https://t.co/3IzPDwFh9L #unitedairlines
2018-03-23 18:59:32,"Airline passenger walks away with $10,000 voucher...Here's why https://t.co/RP4p51X9Rh #UnitedAirlines #AllisonPreiss #Joy105com"
2018-03-23 18:57:04,Really #UnitedAirlines $374 to change a $306 flight?#changefeessuck please learn from #southwestair
2018-03-23 18:54:54,1) Don’t fly #UnitedAirlines https://t.co/z17QsgTE1E
2018-03-23 18:51:24,"@GantTravel #GantTravel @United #UnitedAirlines #GantAwayWithUA  
I will only fly United Airlines because of their… https://t.co/6Rndijn7Xq"
2018-03-23 18:43:02,#UnitedAirlines step up and bring the MacEnulty Family dog Joey home so they can memorialize they mother/gma in peace
2018-03-23 18:42:49,"@allisonmpreiss Am so proud of myself for not booking my flights with @united anymore.
#UnitedAirlines #United… https://t.co/gi0bPe4ZiW"
2018-03-23 18:41:29,"Hell hath no fury liked a pissed off tweeter. #UnitedAirlines 
https://t.co/vAN1Wtp8cI"
2018-03-23 18:32:42,"#UnitedAirlines lost my ski boots, wasting my vacation time with no restitution whatsoever!! Shameful @united !"
2018-03-23 18:32:23,Caught the #UnitedAirlines Friendship and #SouthwestAirlines Louisiana One specials departing SFO one after the oth… https://t.co/MZiJJzLz2l
2018-03-23 18:26:25,RT @sewsusan1: 12 hours ago #UnitedAirlines notified of 2 hour delay. Don’t get another plane just keep delaying flight #unitedsucks #unite…
2018-03-23 18:13:25,"RT @kevkeith8: Okay, I get all the hate for #UnitedAirlines and it's well deserved, what happened is utterly disgusting.  However, what is…"
2018-03-23 18:12:21,@allisonmpreiss OMG! I'm so glad you added this part. I was given $7 once in Chicago - I was able to afford a reall… https://t.co/yozwkq7Vjy
2018-03-23 18:10:25,"@United  #UnitedAirlines By far the WORST airline ever!!! You lost a good customer here, I'll never book any flight with you again."
2018-03-23 17:59:06,"@united #Unitedairlines 
Ummm 🤔 
Are you over compensating fir the #pup tragedy ?? SMH 

Take it and run, too bad i… https://t.co/yB77JnWcmG"
2018-03-23 17:57:42,"Once AGAIN, United Airlines Denver check in crew rude, crass and unplesant. Unfriendly skies, never again. #UnitedAirlines"
2018-03-23 17:44:33,At this point it's amazing why people are still flying #UnitedAirlines. They screw up ALL the time. https://t.co/m3cfpDyhqA
2018-03-23 17:39:06,RT @julietdang: #wtf @united is this another racial discrimination incident? Remember the Asian man they beat and forced off the plane? Loo…
2018-03-23 17:35:52,RT @alsup_steve: The fake outrage over this #UnitedAirlines situation is comical.
2018-03-23 17:26:21,This Is Insane #UnitedAirlines You Suck! #FridayFeeling #coffee #FridayMotivation #NationalPuppyDay #travel https://t.co/rQwIeutoS9
2018-03-23 17:26:00,We're pleased to see that #UnitedAirlines is taking steps to make sure that no more beloved pets will die on their… https://t.co/PrHXfrIbrT
2018-03-23 17:25:13,"⚡️#Moments: #United offers passenger voucher up to $10,000/£7K to give up seat
No volunteers, AllisonPreiss bumped… https://t.co/6cMH3pPurw"
2018-03-23 17:08:43,#UnitedAirlines has mold growing in their plane. First they kill puppies and now they’re trying to kill us with bla… https://t.co/tIj8XALjMo
2018-03-23 17:04:19,#UnitedAirlines.  Another awful experience on United. This time flight #921 LHR to EWR. Still waiting to board and… https://t.co/zHHi935N9f
2018-03-23 17:01:02,Because United is feeling all the guilt for killing that dog. #UnitedAirlines #10Kforaseat #airlines… https://t.co/4VAumY9ZD4
2018-03-23 16:57:27,RT @Beckstle: It's #NationalPuppyDay - don't let @united forget that because of their lying stewardess - whom they are protecting &amp; haven't…
2018-03-23 16:55:37,"United pays passenger $10,000 to get off plane https://t.co/jYybEtzFrJ  #unitedairlines #technology #business #motivation #travel"
2018-03-23 16:52:21,It's #NationalPuppyDay - don't let @united forget that because of their lying stewardess - whom they are protecting… https://t.co/MQ0dxuLVBG
2018-03-23 16:49:52,Boy its been a rough month for #UnitedAirlines smh https://t.co/W8DRs7XULB
2018-03-23 16:38:06,"#UnitedAirlines Hey, if you're paying people a year's worth of rent to get off the plane can you just pay me up fro… https://t.co/vc4VKOBX9g"
2018-03-23 16:25:57,"Book and Save 30% discount on your flight ticket and know more about our flight deals and offers, get in touch with… https://t.co/Lj7t5HxdIX"
2018-03-23 16:22:20,"@allisonmpreiss Too funny &amp; Happy Spending, @allisonpreiss. At least they didn’t put you in the overhead bin. Smart… https://t.co/xNM9rADPXZ"
2018-03-23 16:21:13,#UnitedAirlines #first class #life. #augustrose18 #ar18 #jamaica here I come https://t.co/8hAYYMJ9oK
2018-03-23 16:15:00,"The incredible story of how #UnitedAirlines paid a passenger $10,000 to give up her seat https://t.co/zfkgE6HSJP @Inc @ChrisMatyszczyk"
2018-03-23 16:14:01,RT @realchadtepper: Worst airline I’ve ever been on in my entire life  Seat was broken no Wi-Fi no entertainment system at all 5 1/2 hours…
2018-03-23 16:13:38,@United now delayed until 230pm because of further maint issues on 2nd plane!  #fail #UnitedAirlines #youhaveonejob… https://t.co/xRtzguCJHH
2018-03-23 16:06:21,#UnitedAirlines #unitedclubewr what a sorry example for this United Club near gate 124 at EWR I just wasted one of… https://t.co/Ep6eCkkMnO
2018-03-23 15:58:24,The irony #UnitedAirlines ... https://t.co/4hsluCpGzn
2018-03-23 15:46:24,"#unitedairlines stop. Overbooking. Flights!!!! Whats wrong with you? Better yet, what's wrong w the ppl still flyin… https://t.co/0No2vfCtPW"
2018-03-23 15:44:56,I'd rather take a boat or walk than fly #UnitedAirlines ....they kill dogs!!!!!!!!!? https://t.co/zCIkLC1bkj
2018-03-23 15:42:44,"I’ve been debating which sucks worse, #UnitedAirlines or #DeltaAirline . They’ve been in good competition, particularly today. #iwannagohome"
2018-03-23 15:41:02,"HAPPY FRIDAY 💎
#dentist #dental #administration #doctor #health #oralhealth #spring #springbreak #travel #vacation… https://t.co/v74Ibsu4Bk"
2018-03-23 15:37:13,"@allisonmpreiss Not bad! Beats the $2k voucher I received @AmericanAir they also provided a meal voucher! Cash, goe… https://t.co/7c0Nw9aKi7"
2018-03-23 15:33:47,And now your attendants are yelling at passengers who are understandably upset at the full overheads without offer… https://t.co/RJT3c3cWlf
2018-03-23 15:31:30,"@allisonmpreiss I would like to know what they gave the family after killing their puppy.
#UnitedAirlines"
2018-03-23 15:30:41,"If @united will give me a $10k voucher, I’ll take it AND eat the pizza. #United #UnitedAirlines #pizzahut https://t.co/zFrbqgFsjR"
2018-03-23 15:19:07,#UnitedAirlines can’t trust them another incident
2018-03-23 15:18:20,#UnitedAirlines kicks off another passenger
2018-03-23 15:00:50,The latest Business of Architecture! https://t.co/3IzPDwFh9L #starbucks #unitedairlines
2018-03-23 14:58:10,Hi! Statistics here. You can't be mad at airlines for overbooking every flight: that's the only rational approach.… https://t.co/eb3RHNJT57
2018-03-23 14:55:38,RT @ImagineBeingOne: 18 animals died within one year in your care. I absolutely refuse to fly with you ever again. You can donate my miles…
2018-03-23 14:52:31,You decided. New Video is online about @united A319 Economy Class! #United #UnitedAirlines #EconomyClass #Business… https://t.co/rXatmsRSpO
2018-03-23 14:48:44,@DerekAudette New York State Senator Calls for #CriminalInvestigation into #UnitedAirlines Dog Death and Introduces… https://t.co/uXzlNzi5NL
2018-03-23 14:42:41,Because #UnitedAirlines is under scrutiny for killing dogs and God knows how many countless animals? This won’t bri… https://t.co/CYkexLEH4p
2018-03-23 14:31:13,How I feel after a smooth flight on United @GantTravel #GantTravel @United #UnitedAirlines #GantAwayWithUA https://t.co/Xz0qipvaPA
2018-03-23 14:20:37,RT @The_RHLP: Why would a flight attendant insist on putting a dog in the overhead?  Why would the passenger comply?  Why would a plane ful…
2018-03-23 14:03:31,"@united upgrade your fuel tanks, flight UA2129 sitting on the tarmac due to frost and this plane isn’t ‘equipped’ w… https://t.co/IHacXejWbg"
2018-03-23 13:59:18,RT @Profit_JOE: How ima be sneakin my dog on planes so #UnitedAirlines don't kill him https://t.co/9jCKxN4olC
2018-03-23 13:49:34,RT @PolToons: Cone of Shame @Ramireztoons The Captain Has Turned On The No Stupidity Sign #UnitedAirlines #DidntHear or DontListen? https:/…
2018-03-23 13:43:35,Thank you to #UnitedAirlines for helping our Pups Model UN students get to NYC to participate in this wonderful opp… https://t.co/TUcBavvMkC
2018-03-23 13:36:38,"""On the upside, I wasn't physically dragged off the plane and my dog wasn't killed on board, so I’ve got that going… https://t.co/bU4RYGVKHR"
2018-03-23 13:32:39,@united needs to get their shit together and stop with this insanity. #UnitedAirlines https://t.co/N3yKjkO1Se
2018-03-23 13:32:17,"@united  this is your BEST, she couldn’t have been nicer to my puppy 🐶 and took care of EVERYTHING for me! This is… https://t.co/aNa4rl7330"
2018-03-23 13:23:14,"RT @erockradio: NEW SHOW! on IHeartRadio App|Spotify|iTunes|Googleplay|Stitcher and more. Download/Stream links: https://t.co/qzZXm6ZasW

#…"
2018-03-23 13:23:07,United at it again! They take our carry-ons away stating there is no room. I was in group 3of 5 and still was unabl… https://t.co/ZNHMLK5xxn
2018-03-23 13:06:21,Brace yourself for cuteness and mayhem -- Friday is National Puppy Day #unitedairlines $UAL https://t.co/wrt1RUqJnw via @mercnews
2018-03-23 12:45:30,"RT @erockradio: NEW SHOW! on IHeartRadio App|Spotify|iTunes|Googleplay|Stitcher and more. Download/Stream links: https://t.co/qzZXm6ZasW

#…"
2018-03-23 12:32:53,#UnitedAirlines your boarding process is terrible!  If people are going to line up so early just give boarding posi… https://t.co/GKSd6Nkit8
2018-03-23 12:29:02,I know for all the trouble #UnitedAirlines is having they ain’t trying to sell tickets to Florida for  300 plus ...… https://t.co/cZQAUsciOU
2018-03-23 12:16:12,RT @TodKnight: #UnitedAirlines sucks.  This is the LAST time I book with @UnitedAirlines. They changed a reservation I made a month ago for…
2018-03-23 12:04:11,#UnitedAirlines #United @United ... https://t.co/GHxS11LhFP why do people still fly this garbage is beyond any norm… https://t.co/zJGFPEdJVb
2018-03-23 11:58:42,RT @JimByersTravel: Did #united really offer a passenger TEN THOUSAND DOLLARS to get off a plane? I know they've had some terrible PR of la…
2018-03-23 11:58:03,Did #united really offer a passenger TEN THOUSAND DOLLARS to get off a plane? I know they've had some terrible PR o… https://t.co/KLPRTHE85S
2018-03-23 11:42:11,RT @realchadtepper: Worst airline I’ve ever been on in my entire life  Seat was broken no Wi-Fi no entertainment system at all 5 1/2 hours…
2018-03-23 11:31:40,RT @itseriknagel: NEW SHOW! on IHeartRadio App|Spotify|iTunes|Googleplay|Stitcher and more. Download/Stream links: https://t.co/xfqQBiSXEi…
2018-03-23 11:19:58,RT @PolToons: Cone of Shame @Ramireztoons The Captain Has Turned On The No Stupidity Sign #UnitedAirlines #DidntHear or DontListen? https:/…
2018-03-23 11:17:50,RT @itseriknagel: NEW SHOW! on IHeartRadio App|Spotify|iTunes|Googleplay|Stitcher and more. Download/Stream links: https://t.co/xfqQBiSXEi…
2018-03-23 11:12:44,NEW SHOW! on IHeartRadio App|Spotify|iTunes|Googleplay|Stitcher and more. Download/Stream links:… https://t.co/6l6atkN8fZ
2018-03-23 11:12:12,NEW SHOW! on IHeartRadio App|Spotify|iTunes|Googleplay|Stitcher and more. Download/Stream links:… https://t.co/vXgpQNsCBD
2018-03-23 11:04:03,"Bumped United passenger walks away with $10,000 voucher - ABC News #UnitedAirlines  https://t.co/ibr3yZwL4b"
2018-03-23 10:58:47,Broke the window shade on this 737-900 #UnitedAirlines https://t.co/kfW87ygoPN
2018-03-23 10:55:47,Airlines should have to tell you ahead of time if you are going to be seated next to a fat person. #UnitedAirlines
2018-03-23 10:39:14,This is going to open the floodgates for any passenger bumped from a flight. Airlines better be prepared to pay.… https://t.co/6hapgcM0sw
2018-03-23 10:27:58,"Who do they think they are, #UnitedAirLines ?
Golfer's missing clubs miraculously found on sale at a sporting goods… https://t.co/rSD8pDlnur"
2018-03-23 10:21:01,#UnitedAirlines - granddaughter tracking Opa on flight 808 as he crosses the 2 million mile lifetime mark with Unit… https://t.co/mzLGkrND7a
2018-03-23 08:59:43,"#UnitedAirlines paid a passenger $10,000 to give up her seat. The question is why
https://t.co/wUKuSvXx8T… https://t.co/e9zCUOiOw1"
2018-03-23 08:44:06,"""How could smart businessmen dream up such a stupid proposal?"" #BadBusiness #UnitedAirlines https://t.co/OTxclYDJi9"
2018-03-23 07:29:45,"@UNITED #Travel: The Incredible Story of How #UnitedAirlines Paid a Passenger $10,000 To Give Up Her Seat… https://t.co/e9AZ52R08R"
2018-03-23 07:02:42,RT @Profit_JOE: How ima be sneakin my dog on planes so #UnitedAirlines don't kill him https://t.co/9jCKxN4olC
2018-03-23 06:54:12,How ima be sneakin my dog on planes so #UnitedAirlines don't kill him https://t.co/9jCKxN4olC
2018-03-23 06:38:32,@get_lotto #UnitedAirlines employees say #ConstantPressure and understaffing are the main reasons for disasters lik… https://t.co/tnG3wXRyCt
2018-03-23 06:11:31,Delayed an hour an a half with no explanation why and no one at the counter #UnitedAirlines #unitedyoucandobetter https://t.co/NqqgPrTQe4
2018-03-23 05:54:03,@AirportWebcams Got a lil worried for a second after that sudden right turn. #MH370 #detour #UnitedAirlines https://t.co/FukA0Rikpl
2018-03-23 05:18:13,#UnitedAirlines sucks! Worst airline ever: flight UA214 didn’t let me take w me my carry on due to supposedly not e… https://t.co/3DQLJwwVzK
2018-03-23 05:05:20,RT @realchadtepper: Worst airline I’ve ever been on in my entire life  Seat was broken no Wi-Fi no entertainment system at all 5 1/2 hours…
2018-03-23 05:03:58,RT @realchadtepper: Worst airline I’ve ever been on in my entire life  Seat was broken no Wi-Fi no entertainment system at all 5 1/2 hours…
2018-03-23 04:16:42,So one dog dies on #UnitedAirlines and everyone is in an uproar but millions die b/c of @PPFA and half the country could care less!
2018-03-23 04:11:03,10k travel credit to give up your seat on #UnitedAirlines! Awesome! https://t.co/h2y9lKZAyh
2018-03-23 04:01:04,RT @realchadtepper: Worst airline I’ve ever been on in my entire life  Seat was broken no Wi-Fi no entertainment system at all 5 1/2 hours…
2018-03-23 03:48:07,RT @JawnMurray: Interesting that @United Airlines is making national news for issues with people's pets... But @AmericanAir didn't get near…
2018-03-23 03:36:05,RT @JawnMurray: Interesting that @United Airlines is making national news for issues with people's pets... But @AmericanAir didn't get near…
2018-03-23 03:21:55,RT @PolToons: United Airlines Flight Attendant Kills Dog #UnitedAirlines #DidntHear or DontListen? #BoycottUnited https://t.co/FYHtspvMv1 h…
2018-03-23 03:10:53,RT @realchadtepper: Worst airline I’ve ever been on in my entire life  Seat was broken no Wi-Fi no entertainment system at all 5 1/2 hours…
2018-03-23 03:08:10,"So, @United threw my second cousin’s childhood guitar in baggage while it was in a hard case and SNAPPED THE HEAD O… https://t.co/IiUGpRGowW"
2018-03-23 02:59:49,RT @realchadtepper: Worst airline I’ve ever been on in my entire life  Seat was broken no Wi-Fi no entertainment system at all 5 1/2 hours…
2018-03-23 02:37:40,RT @JawnMurray: Interesting that @United Airlines is making national news for issues with people's pets... But @AmericanAir didn't get near…
2018-03-23 02:36:02,"Vancouver, Canada to Bogota, Colombia for only $387 CAD roundtrip with Avianca and United Airlines. #UnitedAirlines… https://t.co/KvSg3iWfqz"
2018-03-23 02:23:33,"@united IS A TERRIBLE AIRLINE, DON'T EVER FLY WITH THEM! CUSTOMER SERVICE IS AWFUL AND THEIR FLIGHTS ARE THE WORST!… https://t.co/fg2b2fwBeA"
2018-03-23 02:18:45,This thread. Good thing she’s not an Asian doctor. #UnitedAirlines https://t.co/nVlVaJeBUP
2018-03-23 02:02:45,"#unitedairlines, you seated this person next to me in the exit row.  No way they would have been able to assist in… https://t.co/NpQRhNGEcV"
2018-03-23 01:52:44,RT @balfourUK: This is tragic. A dog died because @united airlines forced passenger to stow dog in an overhead locker despite objections. B…
2018-03-23 01:46:27,RT @realArisTravels: United Suspending Reservations for Pet Travel in Cargo Hold-https://t.co/SrnAr2lNQX   #United #UnitedAirlines #Friendl…
2018-03-23 01:46:06,RT @JawnMurray: Interesting that @United Airlines is making national news for issues with people's pets... But @AmericanAir didn't get near…
2018-03-23 01:36:31,United airlines is stepping up their customer service game! They just wished a passenger a happy birthday before we… https://t.co/vMI4BN9zLh
